,area_death,fluor1_mean_death,fluor2_mean_death,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,strain,atc_conc_ngml,position,aspect_ratio,err
42,652.0,118.47085889570552,114.53220858895706,56.0,11.626460848378423,104.62190404125553,114.02452952278439,,autofluorescence,0.0,4,0.20761537229247184,True
43,506.0,109.1600790513834,114.98221343873517,41.0,12.325331656799749,104.62190404125553,114.02452952278439,,autofluorescence,0.0,4,0.3006178452877988,True
44,474.0,112.92194092827005,114.88818565400844,33.0,14.353098215782497,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.4349423701752272,True
45,494.0,112.60931174089069,114.9412955465587,34.0,14.50628667541015,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.4266554904532397,True
46,630.0,96.48571428571428,115.54920634920634,44.0,14.320979310965578,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.32547680252194494,True
47,531.0,97.76271186440678,115.51412429378531,38.0,13.97424792638854,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.36774336648390893,True
48,585.0,100.25982905982906,115.55384615384615,40.0,14.61676533897806,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.36541913347445154,True
49,559.0,95.7030411449016,115.94454382826476,37.0,15.091355286000413,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.40787446718920034,True
50,720.0,96.04722222222222,115.97638888888889,49.0,14.398520665918062,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.29384736052894,True
51,635.0,99.65984251968504,116.06299212598425,42.0,15.099359122016867,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.35950855052421116,True
52,429.0,96.54079254079254,115.73892773892774,33.0,12.923168809059003,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.391611176032091,True
53,750.0,96.432,115.996,58.0,12.917173013433908,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.22270987954196395,True
54,580.0,104.25344827586207,115.96724137931035,36.0,16.083480834812015,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.44676335652255594,True
55,825.0,99.4969696969697,115.83515151515151,62.0,13.296495437048614,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.21445960382336474,True
56,620.0,103.75,115.82096774193549,44.0,14.085335937597362,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.32012127130903095,True
57,632.0,105.40822784810126,115.96835443037975,42.0,15.03566542573545,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.35799203394608214,True
58,596.0,103.44630872483222,116.20805369127517,39.0,15.254829571771598,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.39114947619927176,True
59,523.0,103.32887189292543,115.76673040152964,36.0,14.519837790923633,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.40332882752565646,True
60,624.0,102.92467948717949,116.2724358974359,41.0,15.21308128807169,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.3710507631236998,True
61,580.0,105.39655172413794,115.82931034482759,38.0,15.260269591972662,104.89023783610935,114.3409010851285,,autofluorescence,0.0,3,0.4015860418940174,True
62,602.0,99.17441860465117,115.62126245847176,48.0,12.533550633900118,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.26111563820625244,True
63,442.0,110.0633484162896,114.90723981900453,37.0,11.933820006218337,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.3225356758437388,True
64,593.0,101.99831365935918,115.11973018549747,52.0,11.394161935724753,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.21911849876393757,True
65,419.0,103.1073985680191,115.8400954653938,37.0,11.315108612408284,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.305813746281305,True
66,371.0,98.25606469002696,116.30727762803234,37.0,10.016293497398404,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.27071063506482174,True
67,541.0,97.99075785582255,116.79482439926063,44.0,12.273186384794753,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.27893605419988077,True
68,420.0,100.08571428571429,115.6452380952381,35.0,11.976056384978548,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.3421730395708157,True
69,506.0,100.66403162055336,115.5197628458498,46.0,10.99961204453798,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.23912200096821695,True
70,518.0,100.76640926640927,115.5,46.0,11.239625988400315,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.24433969540000683,True
71,419.0,100.13842482100239,116.05727923627686,34.0,12.315496638283093,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.36222048936126744,True
72,501.0,95.33932135728543,115.91417165668663,45.0,11.138921752546707,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.24753159450103795,True
73,564.0,115.25886524822695,115.34042553191489,48.0,11.7456008269882,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.24470001722892085,True
74,424.0,99.40094339622641,117.18396226415095,37.0,11.433836057468238,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.3090225961477902,True
75,473.0,99.18393234672304,117.18604651162791,41.0,11.491195615438523,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.2802730637911835,True
76,562.0,99.2170818505338,116.11387900355872,46.0,12.208174344268942,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.2653950944406292,True
77,394.0,107.93401015228426,116.4238578680203,34.0,11.567614530791692,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.34022395678799094,True
78,504.0,114.7063492063492,115.63690476190476,41.0,12.293318714334573,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.2998370418130384,True
79,386.0,101.02331606217616,116.98445595854922,33.0,11.695599210810332,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.3544120972972828,True
80,532.0,100.96804511278195,116.87406015037594,46.0,11.562310353434935,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.25135457290075947,True
81,379.0,100.43271767810026,116.3245382585752,32.0,11.82998908420066,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.3696871588812706,True
82,443.0,105.91873589164786,117.74492099322799,34.0,13.008443921369292,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.38260129180497915,True
83,634.0,101.89747634069401,116.68769716088327,54.0,11.740687529033826,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.21742013942655233,True
84,636.0,105.7625786163522,116.19496855345912,55.0,11.563493989858044,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.21024534527014624,True
85,484.0,103.93801652892562,116.29132231404958,38.0,12.728347688929588,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.334956518129726,True
86,365.0,105.52328767123288,115.89315068493151,30.0,12.156449239328083,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.4052149746442694,True
87,636.0,110.19025157232704,116.28301886792453,53.0,12.00092403575168,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.2264325289764468,True
88,608.0,108.60197368421052,115.79605263157895,50.0,12.14016257439739,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.2428032514879478,True
89,537.0,115.57169459962756,115.3389199255121,44.0,12.18301407264982,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.2768866834693141,True
90,429.0,113.18881118881119,115.83449883449883,36.0,11.91350369984273,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.33093065832896473,True
91,305.0,119.32131147540984,115.44262295081967,30.0,10.138364517196582,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.3379454839065527,True
92,311.0,119.56913183279742,115.66237942122187,32.0,9.696211265810142,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.30300660205656693,True
93,297.0,121.14814814814815,115.70370370370371,31.0,9.552025199838912,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.30812984515609393,True
94,296.0,120.80067567567568,116.06756756756756,26.0,11.310558336163949,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.43502147446784417,True
95,309.0,120.64724919093851,115.49190938511327,30.0,10.299685236719272,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.3433228412239757,True
96,551.0,103.88929219600726,115.82940108892922,47.0,11.7090275820953,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.2491282464275596,True
97,436.0,106.9243119266055,116.4151376146789,36.0,12.055438567362414,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.33487329353784484,True
98,757.0,116.42800528401585,115.35006605019815,64.0,11.827228377446696,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.18480044339760462,True
99,612.0,122.45588235294117,114.90196078431373,48.0,12.705657183960222,105.44573092865812,114.51078025524363,,autofluorescence,0.0,2,0.26470119133250464,True
100,401.0,97.12718204488777,114.21197007481297,33.0,12.150269355046207,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3681899804559457,True
101,574.0,100.71428571428571,113.73170731707317,51.0,11.254272471639311,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.22067200924782962,True
102,834.0,103.02757793764988,114.6726618705036,68.0,12.264300884851307,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.1803573659536957,True
103,457.0,95.13347921225383,114.71772428884026,36.0,12.678036085806182,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3521676690501717,True
104,412.0,94.67961165048544,114.80339805825243,35.0,11.758682168262187,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3359623476646339,True
105,335.0,101.92238805970149,114.57313432835821,34.0,9.853866510336191,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.2898196032451821,True
106,281.0,102.18505338078292,114.47330960854093,31.0,9.054425928313648,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.29207825575205315,True
107,356.0,101.8005617977528,115.10393258426966,31.0,11.458124164647723,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.36961690853702334,True
109,434.0,94.72350230414746,114.8594470046083,37.0,11.722132831209212,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3168144008434922,True
110,477.0,99.88469601677149,114.86373165618448,41.0,11.623749364593472,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.2835060820632554,True
111,435.0,98.1471264367816,114.67816091954023,36.0,12.069257216000166,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.33525714488889347,True
112,486.0,95.58847736625515,115.1954732510288,42.0,11.578784642270048,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.27568534862547733,True
113,460.0,95.11739130434782,115.03695652173913,40.0,11.484626819228499,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.28711567048071246,True
114,553.0,97.61482820976492,115.500904159132,44.0,12.560972421911243,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.28547664595252825,True
115,364.0,96.13186813186813,115.70054945054945,36.0,10.085876655608123,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.280163240433559,True
116,472.0,109.64194915254237,114.59110169491525,37.0,12.758329302004388,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3448197108649834,True
117,317.0,95.85488958990537,115.74132492113564,30.0,10.53314978587312,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3511049928624373,True
118,414.0,96.18599033816425,115.3719806763285,35.0,11.809634166164576,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3374181190332736,True
119,303.0,95.81188118811882,115.53135313531354,30.0,10.097195531543358,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3365731843847786,True
120,297.0,96.23905723905725,115.78787878787878,28.0,10.552290601620475,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.37686752148644553,True
121,453.0,99.55849889624724,115.28918322295806,36.0,12.568849819675968,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3491347172132213,True
122,265.0,115.62641509433962,113.90566037735849,29.0,9.111772959001746,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.31419906755178434,True
123,419.0,114.86396181384248,113.8400954653938,45.0,9.287774406380944,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.2063949868084654,True
124,724.0,98.84806629834254,114.87569060773481,62.0,11.661989480490435,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.18809660452403928,True
125,557.0,97.74685816876122,115.16876122082586,49.0,11.364504333386451,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.2319286598650296,True
126,493.0,111.7342799188641,114.08519269776876,43.0,11.476514461794752,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.2668956851580175,True
127,435.0,116.03908045977012,113.9816091954023,42.0,10.335369316263368,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.24608022181579448,True
128,439.0,97.10478359908883,114.94760820045558,36.0,12.181774224452711,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.33838261734590863,True
129,385.0,100.6051948051948,114.45194805194805,32.0,12.03206126388071,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3760019144962722,True
130,624.0,103.95352564102564,114.59935897435898,56.0,11.142741078568424,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.19897751926015042,True
131,387.0,97.43410852713178,115.18346253229974,34.0,11.352701024902027,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.33390297132064783,True
132,360.0,97.75,115.00555555555556,33.0,10.912177305355474,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3306720395562265,True
133,457.0,98.2035010940919,115.30853391684902,39.0,11.716329073742168,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.30041869419851713,True
134,423.0,98.56973995271868,115.05910165484633,36.0,11.749708065049903,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.32638077958471956,True
135,527.0,99.31309297912713,115.7381404174573,41.0,12.781808428205267,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3117514250781772,True
136,370.0,100.06216216216217,114.94594594594595,31.0,11.934054654932007,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3849695049978067,True
137,725.0,103.38620689655173,114.71862068965517,60.0,12.08347676136073,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.20139127935601217,True
138,439.0,99.0250569476082,115.0751708428246,38.0,11.540600788317509,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3037000207451976,True
139,406.0,119.10837438423646,113.55172413793103,33.0,12.208743979988027,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.369961938787516,True
140,570.0,102.77719298245614,114.81929824561404,50.0,11.400373078546647,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.22800746157093293,True
141,422.0,107.65402843601896,114.50710900473933,39.0,10.798613294336239,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.27688752036759584,True
142,402.0,108.22636815920399,115.00248756218906,36.0,11.1247929552786,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3090220265355167,True
143,391.0,99.86700767263427,114.95140664961637,32.0,12.21885405125363,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3818391891016759,True
144,340.0,101.59411764705882,115.09117647058824,31.0,10.952416150385988,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3533037467866448,True
145,313.0,101.30031948881789,115.24600638977635,30.0,10.427721876518827,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3475907292172942,True
146,343.0,101.44897959183673,115.63556851311954,31.0,11.052123832295027,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.35652012362242025,True
147,421.0,101.47268408551069,115.45368171021377,43.0,9.795106788635412,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.2277931811310561,True
148,626.0,117.91693290734824,113.85303514376997,53.0,11.804664630864513,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.22272952133706628,True
149,295.0,101.43050847457627,115.71186440677967,27.0,10.89525381729453,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.4035279191590566,True
150,464.0,101.87068965517241,114.89655172413794,39.0,11.889745047493307,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3048652576280335,True
151,507.0,103.69428007889546,114.89349112426035,43.0,11.77165853797309,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.27375950088309514,True
152,467.0,103.49892933618844,115.18415417558886,46.0,10.13571461853496,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.22034162214206435,True
153,335.0,103.84776119402986,115.24776119402985,34.0,9.841537927174416,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.28945699785807105,True
154,570.0,103.50877192982456,115.81754385964912,54.0,10.545651575448678,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.19528984398979035,True
155,440.0,112.20454545454545,114.375,38.0,11.56008951720795,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3042128820317882,True
156,526.0,104.47338403041825,115.10076045627376,42.0,12.506808797428189,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.2977811618435283,True
157,350.0,105.89428571428572,114.94571428571429,30.0,11.624456594696865,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3874818864898955,True
158,342.0,105.28362573099415,114.87719298245614,30.0,11.399484324468933,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.37998281081563107,True
159,463.0,109.16198704103672,114.21166306695464,38.0,12.166771530322425,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3201781981663796,True
160,478.0,106.89958158995816,114.71966527196653,41.0,11.57769241145178,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.2823827417427263,True
161,612.0,107.359477124183,114.01470588235294,52.0,11.764754421570407,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.22624527733789243,True
162,487.0,107.8788501026694,114.25872689938399,39.0,12.376372065266517,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.31734287346837226,True
163,483.0,115.75983436853002,113.53002070393374,40.0,12.049021238099035,102.87258735772159,113.22035575721226,,autofluorescence,0.0,5,0.3012255309524759,True
164,546.0,112.3992673992674,116.33516483516483,43.0,12.69259102788711,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.29517653553225837,True
165,511.0,112.64579256360078,116.27005870841488,40.0,12.769667841595094,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.31924169603987734,True
166,674.0,98.36350148367953,116.81454005934718,45.0,14.97125643766596,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.332694587503688,True
168,339.0,123.7669616519174,117.79351032448378,32.0,10.57153315883583,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.3303604112136197,True
169,534.0,101.53183520599251,117.30149812734082,51.0,10.452292933227902,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.20494692025937064,True
170,510.0,98.84901960784313,116.65490196078431,37.0,13.775180987601734,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.37230218885410093,True
171,575.0,114.69565217391305,116.91130434782609,46.0,12.494275732627738,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.2716146898397334,True
172,703.0,114.73684210526316,116.93883357041251,58.0,12.120578014495452,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.20897548300854227,True
173,483.0,115.24223602484471,116.64182194616977,37.0,12.970862185136259,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.3505638428415205,True
174,659.0,98.31562974203338,116.8907435508346,45.0,14.641432785533103,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.32536517301184675,True
175,657.0,104.81887366818874,116.58295281582953,45.0,14.58306814581879,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.32406818101819534,True
176,638.0,98.52351097178683,116.44827586206897,45.0,14.168339559163964,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.31485199020364363,True
177,354.0,97.35028248587571,116.6864406779661,32.0,11.058885707228212,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.3455901783508816,True
178,434.0,97.29723502304148,116.3778801843318,33.0,13.139274419792107,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.3981598309027911,True
179,623.0,123.25842696629213,117.21348314606742,43.0,14.481527659725987,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.3367797130168834,True
180,486.0,118.43827160493827,115.82716049382717,35.0,13.83648109985724,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.3953280314244926,True
181,884.0,100.52488687782805,115.15950226244344,60.0,14.716257820430052,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.2452709636738342,True
183,486.0,98.36831275720165,116.94444444444444,35.0,13.87805548450446,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.3965158709858417,True
184,448.0,98.703125,117.55803571428571,33.0,13.550621017321564,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.4106248793127747,True
185,449.0,98.94209354120267,116.64365256124722,34.0,13.188219412839059,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.38788880625997235,True
186,567.0,109.0352733686067,116.62786596119929,40.0,14.164228866682668,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.3541057216670667,True
187,449.0,99.48552338530067,116.92873051224944,34.0,13.205809218697123,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.38840615349109187,True
188,554.0,95.94223826714801,116.7202166064982,38.0,14.555295702545187,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.3830340974353997,True
189,560.0,97.16071428571429,117.44821428571429,37.0,15.14024195597933,105.92965744631826,115.55730788502544,,autofluorescence,0.0,11,0.40919572853998193,True
