parameter,value,well_id,carbon,strain
time of max df stderr,0.3846179922988523,33,glycerol,delta
inverse max df,110.28993899129534,33,glycerol,delta
inverse max df stderr,0.034190022990115296,33,glycerol,delta
max y,0.19368859112269102,33,glycerol,delta
max y std,0.0006328596400256394,33,glycerol,delta
max y stderr,6.328596400256395e-05,33,glycerol,delta
lag time,310.0739804432554,33,glycerol,delta
lag time std,0.7741979282485356,33,glycerol,delta
max df,0.006284833052012281,33,glycerol,delta
lag time stderr,0.07741979282485356,33,glycerol,delta
lag time stderr,0.22742350248419285,34,glycerol,delta
max y stderr,6.436560736939432e-05,34,glycerol,delta
max y std,0.0006436560736939432,34,glycerol,delta
max y,0.19522262596842116,34,glycerol,delta
inverse max df stderr,0.08597282039688585,34,glycerol,delta
inverse max df std,0.8597282039688585,34,glycerol,delta
max df,0.006427712058567977,34,glycerol,delta
inverse max df,107.84427624253536,34,glycerol,delta
time of max df stderr,5.158819535513916,34,glycerol,delta
time of max df std,51.58819535513916,34,glycerol,delta
time of max df,439.2566666666667,34,glycerol,delta
max df stderr,5.2086798598371e-06,34,glycerol,delta
max df std,5.2086798598371e-05,34,glycerol,delta
lag time std,2.2742350248419285,34,glycerol,delta
lag time,305.905355637831,34,glycerol,delta
inverse max df std,0.3664592280639525,35,glycerol,delta
lag time,306.76450693620677,35,glycerol,delta
max y stderr,6.632947358216773e-05,35,glycerol,delta
max y std,0.0006632947358216773,35,glycerol,delta
max y,0.19687681556706488,35,glycerol,delta
inverse max df stderr,0.03664592280639525,35,glycerol,delta
inverse max df,110.87056585388031,35,glycerol,delta
time of max df stderr,0.3693453668316417,35,glycerol,delta
time of max df std,3.693453668316417,35,glycerol,delta
time of max df,425.88666666666677,35,glycerol,delta
max df stderr,2.0661360634030014e-06,35,glycerol,delta
lag time std,0.8177886849314422,35,glycerol,delta
lag time stderr,0.08177886849314422,35,glycerol,delta
max df,0.006251927612262758,35,glycerol,delta
max df std,2.0661360634030015e-05,35,glycerol,delta
max df,0.006284440019105702,62,glycerol,delta
max df std,1.9132815795350502e-05,62,glycerol,delta
max df stderr,1.91328157953505e-06,62,glycerol,delta
time of max df,447.51666666666677,62,glycerol,delta
time of max df stderr,0.42435244785437487,62,glycerol,delta
inverse max df,110.29679730210597,62,glycerol,delta
lag time stderr,0.08353030328227692,62,glycerol,delta
inverse max df stderr,0.03358874247512893,62,glycerol,delta
max y,0.18603949633585506,62,glycerol,delta
max y std,0.000607453164674264,62,glycerol,delta
max y stderr,6.0745316467426404e-05,62,glycerol,delta
lag time,311.3256463520776,62,glycerol,delta
lag time std,0.8353030328227693,62,glycerol,delta
inverse max df std,0.3358874247512893,62,glycerol,delta
time of max df std,4.2435244785437485,62,glycerol,delta
max y,0.18942085811246273,63,glycerol,delta
lag time stderr,0.07567937683002607,63,glycerol,delta
lag time std,0.7567937683002607,63,glycerol,delta
lag time,314.81890338356556,63,glycerol,delta
max y stderr,5.128693859436072e-05,63,glycerol,delta
max y std,0.0005128693859436071,63,glycerol,delta
inverse max df std,0.30860558097609625,63,glycerol,delta
inverse max df,112.46234628931383,63,glycerol,delta
inverse max df stderr,0.030860558097609625,63,glycerol,delta
max df std,1.689113351343515e-05,63,glycerol,delta
max df stderr,1.689113351343515e-06,63,glycerol,delta
max df,0.0061634175001178525,63,glycerol,delta
time of max df std,3.7428732278825585,63,glycerol,delta
time of max df stderr,0.3742873227882558,63,glycerol,delta
time of max df,455.63666666666677,63,glycerol,delta
max df,0.006324021207194057,64,glycerol,delta
max df std,1.8231718475373497e-05,64,glycerol,delta
max df stderr,1.8231718475373497e-06,64,glycerol,delta
time of max df,458.4366666666668,64,glycerol,delta
time of max df stderr,0.38206151337186534,64,glycerol,delta
inverse max df,109.60635991844283,64,glycerol,delta
inverse max df std,0.3161551363727577,64,glycerol,delta
inverse max df stderr,0.03161551363727577,64,glycerol,delta
max y,0.18618142159453632,64,glycerol,delta
max y std,0.0006543001520823211,64,glycerol,delta
max y stderr,6.543001520823211e-05,64,glycerol,delta
lag time,314.6392723389256,64,glycerol,delta
time of max df std,3.820615133718653,64,glycerol,delta
lag time stderr,0.0748055078478583,64,glycerol,delta
lag time std,0.748055078478583,64,glycerol,delta
lag time std,1.0147044913581331,65,glycerol,delta
max df stderr,2.5003462085304547e-06,65,glycerol,delta
time of max df,476.3566666666668,65,glycerol,delta
time of max df std,4.321330813534183,65,glycerol,delta
time of max df stderr,0.43213308135341827,65,glycerol,delta
inverse max df,112.04295683722819,65,glycerol,delta
inverse max df std,0.4530935001992165,65,glycerol,delta
inverse max df stderr,0.04530935001992165,65,glycerol,delta
max y,0.19118305861086884,65,glycerol,delta
max y std,0.0008001066782691823,65,glycerol,delta
max y stderr,8.001066782691824e-05,65,glycerol,delta
lag time,313.37161746008826,65,glycerol,delta
lag time stderr,0.10147044913581331,65,glycerol,delta
max df std,2.5003462085304547e-05,65,glycerol,delta
max df,0.006186542455476829,65,glycerol,delta
lag time std,0.6175067028232455,66,glycerol,delta
lag time stderr,0.061750670282324546,66,glycerol,delta
max df,0.006443654134722412,66,glycerol,delta
max y std,0.00047864189206841087,66,glycerol,delta
max y stderr,4.786418920684109e-05,66,glycerol,delta
max y,0.19170086865555336,66,glycerol,delta
inverse max df std,0.27369743088192977,66,glycerol,delta
inverse max df,107.57120934365894,66,glycerol,delta
inverse max df stderr,0.027369743088192976,66,glycerol,delta
time of max df stderr,0.35693136595149494,66,glycerol,delta
time of max df std,3.5693136595149495,66,glycerol,delta
time of max df,449.9666666666668,66,glycerol,delta
max df stderr,1.6395218109273817e-06,66,glycerol,delta
max df std,1.6395218109273817e-05,66,glycerol,delta
lag time,313.1105245143029,66,glycerol,delta
time of max df stderr,0.41264391428930586,67,glycerol,delta
max df,0.00633735309191134,67,glycerol,delta
max df std,2.5990565826214516e-05,67,glycerol,delta
max df stderr,2.5990565826214516e-06,67,glycerol,delta
time of max df,460.1166666666668,67,glycerol,delta
time of max df std,4.126439142893059,67,glycerol,delta
lag time stderr,0.10968146764957265,67,glycerol,delta
inverse max df,109.37670881042834,67,glycerol,delta
inverse max df stderr,0.044798643987981744,67,glycerol,delta
max y,0.19135507918155872,67,glycerol,delta
max y std,0.0008072081275831964,67,glycerol,delta
max y stderr,8.072081275831964e-05,67,glycerol,delta
lag time,315.7229779733797,67,glycerol,delta
lag time std,1.0968146764957265,67,glycerol,delta
inverse max df std,0.44798643987981746,67,glycerol,delta
lag time,348.0650259427556,68,glycerol,delta
max y stderr,0.0002921072153332122,68,glycerol,delta
max y std,0.002921072153332122,68,glycerol,delta
max y,0.2021394143016198,68,glycerol,delta
inverse max df stderr,0.17293243043195772,68,glycerol,delta
max df std,7.889533553385944e-05,68,glycerol,delta
time of max df stderr,0.7594596763489159,68,glycerol,delta
inverse max df,123.04931223103276,68,glycerol,delta
time of max df std,7.594596763489159,68,glycerol,delta
time of max df,498.0566666666668,68,glycerol,delta
max df stderr,7.889533553385943e-06,68,glycerol,delta
lag time std,3.920330701242746,68,glycerol,delta
inverse max df std,1.7293243043195772,68,glycerol,delta
lag time stderr,0.3920330701242746,68,glycerol,delta
max df,0.005634193049451075,68,glycerol,delta
inverse max df,109.03802536093885,69,glycerol,delta
lag time std,0.8380629408473181,69,glycerol,delta
lag time,314.76183565875243,69,glycerol,delta
max y stderr,7.114697860023649e-05,69,glycerol,delta
max y std,0.0007114697860023649,69,glycerol,delta
inverse max df stderr,0.03290043370015033,69,glycerol,delta
inverse max df std,0.32900433700150333,69,glycerol,delta
max y,0.19310606480827275,69,glycerol,delta
time of max df std,3.711320519707237,69,glycerol,delta
time of max df,456.4766666666668,69,glycerol,delta
max df stderr,1.9179383194073865e-06,69,glycerol,delta
max df std,1.9179383194073864e-05,69,glycerol,delta
max df,0.006356988658997237,69,glycerol,delta
lag time stderr,0.08380629408473181,69,glycerol,delta
time of max df stderr,0.3711320519707237,69,glycerol,delta
time of max df stderr,0.34371354352134575,70,glycerol,delta
max df,0.0064947625441142635,70,glycerol,delta
max df std,2.0112597613438736e-05,70,glycerol,delta
max df stderr,2.0112597613438735e-06,70,glycerol,delta
time of max df,448.3566666666668,70,glycerol,delta
time of max df std,3.4371354352134573,70,glycerol,delta
inverse max df,106.72504554070929,70,glycerol,delta
inverse max df std,0.33053096857139314,70,glycerol,delta
inverse max df stderr,0.033053096857139315,70,glycerol,delta
max y,0.19187100240567453,70,glycerol,delta
max y std,0.0006220376572137184,70,glycerol,delta
max y stderr,6.220376572137185e-05,70,glycerol,delta
lag time,313.7268619471564,70,glycerol,delta
lag time std,0.8535347340141362,70,glycerol,delta
lag time stderr,0.08535347340141361,70,glycerol,delta
lag time,313.330088270793,71,glycerol,delta
max y stderr,6.669634453879033e-05,71,glycerol,delta
max y std,0.0006669634453879033,71,glycerol,delta
max y,0.19083015681885518,71,glycerol,delta
inverse max df stderr,0.03854741960346261,71,glycerol,delta
inverse max df std,0.3854741960346261,71,glycerol,delta
time of max df,447.9366666666668,71,glycerol,delta
time of max df stderr,0.31140166987349316,71,glycerol,delta
time of max df std,3.1140166987349316,71,glycerol,delta
lag time stderr,0.08485209287799253,71,glycerol,delta
max df stderr,2.156599624801135e-06,71,glycerol,delta
max df std,2.156599624801135e-05,71,glycerol,delta
max df,0.006227906056053595,71,glycerol,delta
inverse max df,111.29832199101992,71,glycerol,delta
lag time std,0.8485209287799252,71,glycerol,delta
