parameter,value,well_id,carbon,strain
lag time,431.697050587311,67,glycerol,delta
max df std,2.7660011445215943e-05,67,glycerol,delta
lag time stderr,0.10266748371406345,67,glycerol,delta
inverse max df stderr,0.041778343474166466,67,glycerol,delta
max df,0.0067713505474921365,67,glycerol,delta
inverse max df,106.4506336048571,68,glycerol,delta
inverse max df stderr,0.06492192196015142,68,glycerol,delta
max df,0.006511684813376242,68,glycerol,delta
max df std,3.973126769254267e-05,68,glycerol,delta
max df stderr,3.973126769254267e-06,68,glycerol,delta
time of max df,637.7766666666666,68,glycerol,delta
time of max df std,3.8154816209752607,68,glycerol,delta
time of max df stderr,0.38154816209752607,68,glycerol,delta
inverse max df std,0.6492192196015143,68,glycerol,delta
max y,0.17990634492795718,68,glycerol,delta
max y std,0.0009914273510537475,68,glycerol,delta
max y stderr,9.914273510537475e-05,68,glycerol,delta
lag time,445.4789271446794,68,glycerol,delta
lag time std,1.3496682683623085,68,glycerol,delta
lag time stderr,0.13496682683623085,68,glycerol,delta
max df,0.006715639650590145,69,glycerol,delta
max df std,3.403883051948956e-05,69,glycerol,delta
lag time std,1.2663558504731947,69,glycerol,delta
lag time stderr,0.12663558504731948,69,glycerol,delta
max df stderr,3.403883051948956e-06,69,glycerol,delta
time of max df,614.1866666666666,69,glycerol,delta
time of max df std,5.049712863124001,69,glycerol,delta
inverse max df,103.21652066278205,69,glycerol,delta
time of max df stderr,0.5049712863124001,69,glycerol,delta
inverse max df stderr,0.052230233718016196,69,glycerol,delta
max y,0.17500221979687947,69,glycerol,delta
max y std,0.0010862404306907093,69,glycerol,delta
max y stderr,0.00010862404306907093,69,glycerol,delta
lag time,435.46049435276586,69,glycerol,delta
inverse max df std,0.522302337180162,69,glycerol,delta
max y,0.1738100414894042,70,glycerol,delta
lag time,420.93238528754375,70,glycerol,delta
max y stderr,8.349866126978312e-05,70,glycerol,delta
max y std,0.0008349866126978312,70,glycerol,delta
inverse max df stderr,0.03943722162184023,70,glycerol,delta
max df,0.006594910581498649,70,glycerol,delta
time of max df stderr,0.5360373121341462,70,glycerol,delta
time of max df std,5.360373121341462,70,glycerol,delta
time of max df,590.2466666666667,70,glycerol,delta
max df stderr,2.4748188766345605e-06,70,glycerol,delta
max df std,2.4748188766345607e-05,70,glycerol,delta
inverse max df std,0.39437221621840224,70,glycerol,delta
inverse max df,105.10482770265128,70,glycerol,delta
lag time stderr,0.11139748541814169,70,glycerol,delta
lag time std,1.113974854181417,70,glycerol,delta
lag time std,1.1717567943230442,71,glycerol,delta
lag time,423.41143204205434,71,glycerol,delta
max y stderr,8.992272554606002e-05,71,glycerol,delta
max y std,0.0008992272554606002,71,glycerol,delta
max y,0.17423517873284777,71,glycerol,delta
inverse max df stderr,0.04404959106313033,71,glycerol,delta
inverse max df std,0.44049591063130333,71,glycerol,delta
inverse max df,107.9794903165353,71,glycerol,delta
time of max df stderr,0.5179527005432061,71,glycerol,delta
time of max df std,5.17952700543206,71,glycerol,delta
time of max df,591.7166666666667,71,glycerol,delta
max df stderr,2.620749703679046e-06,71,glycerol,delta
max df std,2.620749703679046e-05,71,glycerol,delta
max df,0.006419355404381037,71,glycerol,delta
lag time stderr,0.11717567943230442,71,glycerol,delta
