parameter,value,well_id,carbon,strain
max df,0.008631500034567322,65,apromycin,delta
lag time,342.911258575467,66,apromycin,delta
max y stderr,6.092261068102143e-05,66,apromycin,delta
max y std,0.0006092261068102142,66,apromycin,delta
max y,0.03819432329022999,66,apromycin,delta
inverse max df stderr,0.6700555049842443,66,apromycin,delta
inverse max df std,6.700555049842443,66,apromycin,delta
lag time stderr,14.689414483564374,66,apromycin,delta
time of max df stderr,39.168627445954755,66,apromycin,delta
time of max df std,391.6862744595475,66,apromycin,delta
time of max df,578.4866666666665,66,apromycin,delta
max df stderr,2.0468478104656496e-05,66,apromycin,delta
max df std,0.00020468478104656497,66,apromycin,delta
max df,0.004599307285817232,66,apromycin,delta
lag time std,146.89414483564374,66,apromycin,delta
inverse max df,151.0043539525732,66,apromycin,delta
lag time stderr,0.06305083894114019,67,apromycin,delta
max df,0.0018540661113136013,67,apromycin,delta
lag time,202.2891578340988,67,apromycin,delta
max y stderr,6.096778038822509e-06,67,apromycin,delta
max y std,6.0967780388225084e-05,67,apromycin,delta
max y,0.004697825425971197,67,apromycin,delta
inverse max df stderr,6.921783271507141,67,apromycin,delta
inverse max df std,69.21783271507141,67,apromycin,delta
inverse max df,384.67444089958707,67,apromycin,delta
time of max df stderr,2.4226371994171982,67,apromycin,delta
time of max df std,24.22637199417198,67,apromycin,delta
time of max df,209.93666666666664,67,apromycin,delta
max df stderr,3.002283765027687e-05,67,apromycin,delta
max df std,0.0003002283765027687,67,apromycin,delta
lag time std,0.630508389411402,67,apromycin,delta
lag time std,0.0213948514408175,68,apromycin,delta
max df std,0.0017297728291195465,68,apromycin,delta
max df stderr,0.00017297728291195465,68,apromycin,delta
time of max df,203.14666666666665,68,apromycin,delta
time of max df std,3.1336240999839156,68,apromycin,delta
time of max df stderr,0.31336240999839154,68,apromycin,delta
inverse max df,113.11759606780754,68,apromycin,delta
inverse max df std,30.6571683253159,68,apromycin,delta
inverse max df stderr,3.06571683253159,68,apromycin,delta
max y,0.003829361785435518,68,apromycin,delta
max y std,5.568836001768673e-05,68,apromycin,delta
max y stderr,5.568836001768673e-06,68,apromycin,delta
lag time,202.17166146408297,68,apromycin,delta
max df,0.006580254116842177,68,apromycin,delta
lag time stderr,0.00213948514408175,68,apromycin,delta
time of max df std,93.5469272611346,69,apromycin,delta
max df std,0.00019442750683139863,69,apromycin,delta
lag time stderr,128.69464730733176,69,apromycin,delta
lag time std,1286.9464730733175,69,apromycin,delta
lag time,169.23223419938026,69,apromycin,delta
max y stderr,4.4618173581772356e-06,69,apromycin,delta
max df,0.00023636589122092526,69,apromycin,delta
max y,0.0027922236713404493,69,apromycin,delta
max y std,4.4618173581772354e-05,69,apromycin,delta
inverse max df std,27095.240186397674,69,apromycin,delta
inverse max df,1091.2668679376982,69,apromycin,delta
time of max df stderr,9.35469272611346,69,apromycin,delta
time of max df,347.3466666666666,69,apromycin,delta
max df stderr,1.9442750683139864e-05,69,apromycin,delta
inverse max df stderr,2709.5240186397673,69,apromycin,delta
inverse max df stderr,1244.6874052928715,70,apromycin,delta
lag time,183.39694523215306,70,apromycin,delta
max y stderr,5.971546175314295e-06,70,apromycin,delta
max y std,5.971546175314295e-05,70,apromycin,delta
max y,0.0018428077495678571,70,apromycin,delta
inverse max df std,12446.874052928715,70,apromycin,delta
lag time std,749.8248160426331,70,apromycin,delta
time of max df stderr,15.425300126739833,70,apromycin,delta
time of max df std,154.25300126739833,70,apromycin,delta
time of max df,294.70666666666665,70,apromycin,delta
max df stderr,4.7307763749908314e-05,70,apromycin,delta
max df std,0.0004730776374990831,70,apromycin,delta
max df,0.000533350408359389,70,apromycin,delta
inverse max df,737.6946417284795,70,apromycin,delta
lag time stderr,74.98248160426331,70,apromycin,delta
